key,OE School System Code,System Name,System Street Address,System City,System County,System State,System Zip Code,Chief Administrative Officer,Number of School Campus Forms,System Pupils: American Indian,System Pupils: Black,System Pupils: Asian American,System Pupils: Spanish Surname,System Pupils: Other,System Pupils: Total,Nonresident Pupils,Resident Pupils,Resident Pupils in another System,Resident Pupils in nonpublic schools,Resident School Age not in School,System Teachers: American Indian,System Teachers: Black,System Teachers: Asian,System Teachers: Spanish Surname,System Teachers: Other,System Teachers: Total,Professional Staff: American Indian,Professional Staff: Black,Professional Staff: Asian,Professional Staff: Spanish Surname,Professional Staff: Other,Professional Staff: Total,Professionals in more than one school: American Indian,Professionals in more than one school: Black,Professionals in more than one school: Asian,Professionals in more than one school: Spanish Surname,Professionals in more than one school: Other,Professionals in more than one school: Total,Year,State Code,SRG Code,Assurance,Litigation Code,Sampling Weight ,Pupils in Another System: American Indian,Pupils in Another System: Black,Pupils in Another System: Asian American,Pupils in Another System: Spanish Surname,Pupils in Another System: Other,Pupils in Non-Public Schools: American Indian,Pupils in Non-Public Schools: Black,Pupils in Non-Public Schools: Asian American,Pupils in Non-Public Schools: Spanish Surname,Pupils in Non-Public Schools: Other,School Age not in School: American Indian,School Age not in School: Black,School Age not in School: Asian American,School Age not in School: Spanish Surname,School Age not in School: Other,Non-Resident Pupils: American Indian,Non-Resident Pupils: Black,Non-Resident Pupils: Asian American,Non-Resident Pupils: Spanish Surname,Non-Resident Pupils: Other,Resident Pupils: American Indian,Resident Pupils: Black,Resident Pupils: Asian American,Resident Pupils: Spanish Surname,Resident Pupils: Other,1970 OE code
5484,4510410,HAMERSVILLE,P O DRAWER M,Hamersville,Brown,Ohio,45130.0,LOREN WILSON,0,0,0,2,0,797,0,0,0,4,3,10,0,0,0,0,36,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,34359738426,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510410
5485,4504695,HAMILTON,247 CHILLICOTHE ST,Columbus,Franklin,Ohio,43207.0,ROGER O HOFFMAN,4,1,248,46,55,3689,0,0,0,20,122,0,0,4,1,1,160,0,0,4,1,1,173,0,0,0,0,0,3,0,0,0,107374182610,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510440
5486,4504410,,332 DAYTON STREET,Hamilton,Butler,Ohio,45012.0,JAMES H FRY,25,3,1498,15,19,13467,0,0,0,10,6000,0,0,24,0,0,591,0,0,25,0,0,660,0,0,1,0,0,54,0,0,0,38654705725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510470
5487,4504749,HARDIN NORTHERN,ROUTE 1,Dola,Hardin,Ohio,45835.0,CHARLES RENNER,1,0,1,0,11,778,0,0,0,3,8,0,0,0,0,0,35,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,141733921057,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510530
5488,4504979,IN-HOUSTON,,HOUSTON,Shelby,Ohio,45333.0,THURSTON SMY,2,0,2,0,0,946,0,0,0,0,30,10,0,1,0,0,38,0,0,1,0,0,42,0,0,0,0,0,2,0,0,0,322122547806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510560
5489,4504411,HEATH,30 CUSTER RD,Heath,Licking,Ohio,43055.0,R W SWANK,4,0,4,0,0,2048,0,0,0,0,42,0,0,0,0,0,110,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,193273528679,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510620
5490,4504541,HICKSVILLE,SMITH STREET,Hicksville,Defiance,Ohio,43526.0,LESTER LATTA,2,0,0,2,8,1309,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,48,0,0,0,0,0,5,0,0,0,85899346090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510680
5491,4504849,HIGHLAND,3880 RIDGE RD,Medina,Medina,Ohio,4425.0,LEWIN O VERMILLION,4,4,0,0,0,2445,0,0,0,6,48,12,0,0,0,0,88,0,0,0,0,0,95,0,0,0,0,0,7,0,0,0,223338299828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510740
5492,4504880,,,Sparta,Morrow,Ohio,43350.0,E O LINEBERGER,0,0,0,0,1,1449,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,253403070947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510770
5493,4504412,HILLSBORO,358 WEST MAIN STREET,Hillsboro,Highland,Ohio,45133.0,HARRY A BENNETT,0,9,165,2,5,2225,0,0,0,0,3,8,1,0,0,0,89,0,1,0,0,0,96,0,0,0,0,0,7,0,0,0,154618822959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510800
5494,4504582,SDALE,ROUTE 1,Jeromesville,Ashland,Ohio,44840.0,BEN SHAVER,3,0,0,0,0,1283,0,0,0,9,0,6,0,0,0,0,60,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,12884901910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510830
5495,4504524,HARRISON,COURTHOUSE,Cadiz,Harrison,Ohio,43907.0,JAMES A WIGGINS,8,0,23,6,0,2604,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,124,0,0,0,0,0,6,0,0,0,146028888360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510859
5496,4504757,HOLGATE,FRAZIER ST,Holgate,Henry,Ohio,4352.0,DICK KIRKENDALL,1,0,0,0,154,773,0,0,0,2,6,6,0,0,0,0,36,0,0,0,0,0,37,0,0,0,0,0,1,0,0,0,150323855659,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510860
5497,4504970,HOPEWELL-LOUDON,P O BOX 400,Bascom,Seneca,Ohio,44809.0,JOE D RIEDEL,2,0,2,0,29,1123,0,0,0,5,140,5,0,0,0,0,44,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,317827580500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510920
5498,4505016,HOWLAND,8200 SOUTH ST S E,Warren,Trumbull,Ohio,44484.0,JAMES M WOLFE,8,3,103,5,8,5335,0,0,0,3,675,8,0,0,0,0,217,0,0,0,0,0,236,0,0,0,0,0,19,0,0,0,335007449746,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510950
5499,4504542,HUBBARD,150 HALL AVE,Hubbard,Trumbull,Ohio,44425.0,LOREN O GIBLIN,4,0,173,3,1,3609,0,0,0,4,672,2,0,1,0,0,149,0,0,1,0,0,165,0,0,0,0,0,3,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510980
5500,4505002,HUDSON,77 NORTH OVIATT STREET,Hudson,Summit,Ohio,44236.0,WILLIAM CUNNINGHAM,5,0,12,4,0,3001,0,0,0,8,80,0,0,0,0,0,145,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,330712482430,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511010
5501,4504413,HURON,615 LIBERTY DRIVE,Huron,Erie,Ohio,44839.0,JOHN M MEADE,3,0,0,0,0,2249,0,0,0,0,249,0,0,0,1,0,89,0,0,0,1,0,96,0,0,0,0,0,4,0,0,0,94489280692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511070
5502,4504656,INDEPENDENCE,7733 STONE ROAD,Independence,Cuyahoga,Ohio,44131.0,STANLEY E SKOCZEN,0,0,0,2,9,1246,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,77309411482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511100
5503,4504780,INDIAN CREEK,707 WILSON AVE,Mingo Junction,Jefferson,Ohio,43938.0,WILLIAM MERRYMAN,10,2,205,5,5,5248,0,0,0,6,757,6,0,0,0,0,236,0,0,0,0,0,265,0,0,0,0,0,5,0,0,0,176093659470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511110
5504,4504543,AN HILL,8100 GIVEN ROAD,Cincinnati,Hamilton,Ohio,45243.0,JAMES E SAILER,5,3,52,6,10,3247,0,0,0,0,1786,0,0,0,0,0,167,0,0,0,0,0,186,0,0,0,0,0,6,0,0,0,133143986444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511130
5505,4504808,AN LAKE,RT 1,Lewistown,Logan,Ohio,4333.0,ROBERT H HENRY,4,0,3,0,0,1982,0,0,0,7,6,25,0,0,0,0,83,0,0,0,0,0,89,0,0,0,0,0,7,0,0,0,197568495990,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511160
5506,4504414,IRONTON,105 SO 5TH ST,Ironton,Lawrence,Ohio,45638.0,HAROLD CONLEY,9,0,240,0,4,3009,0,0,0,0,447,5,0,0,0,0,151,0,0,0,0,0,156,0,0,0,0,0,11,0,0,0,188978561375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511220
5507,4504415,JACKSON,212 PEARL ST,Jackson,Jackson,Ohio,45640.0,JOHN FINCH,8,6,41,3,0,3288,0,0,0,6,0,25,0,1,0,0,130,0,0,1,0,0,139,0,0,0,0,0,8,0,0,0,171798692164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511250
5508,4504985,,7355 MUDBROOK ST N W,Massillon,Stark,Ohio,44646.0,C W TALLMAN,5,0,0,0,0,4404,0,0,0,0,0,0,0,0,1,0,174,0,0,0,1,0,181,0,0,0,0,0,7,0,0,0,326417515112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511280
5509,4504832,SON-MILTON,YOUNGSTOWN-AKRON ROAD,NORTH JACKSON,Mahoning,Ohio,44451.0,ROBERT WINTERBURN,4,0,3,0,0,1676,0,0,0,0,24,20,0,0,0,0,66,0,0,0,0,0,72,0,0,0,0,0,1,0,0,0,214748365215,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511340
5510,4504920,JAMES A GARFIELD,10233 S R 88,Garrettsville,Portage,Ohio,4423.0,ORSON E OTT,3,0,0,0,9,1701,0,0,0,3,0,0,0,0,0,0,80,0,0,0,0,0,88,0,0,0,0,0,5,0,0,0,287762809365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511370
5511,4504825,JEFFERSON,177 FREY AVE,West Jefferson,Madison,Ohio,43162.0,P M BARRY,0,0,1,0,0,1612,0,0,0,0,9,15,0,0,0,0,60,0,0,0,0,0,62,0,0,0,0,0,4,0,0,0,210453397908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511430
5512,4504868,,2989 SO UNION ROAD,Dayton,Montgomery,Ohio,45418.0,HERMAN L BROWN,5,2,1921,2,0,763,0,0,0,11,76,0,0,52,1,0,48,0,0,57,1,0,55,0,0,8,0,0,7,0,0,0,244813136341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511460
5513,4504696,,160 HAMILTON ROAD,Gahanna,Franklin,Ohio,43230.0,,8,0,50,6,3,5308,0,0,0,0,364,0,0,0,0,1,232,0,0,0,0,1,257,0,0,0,0,0,9,0,0,0,107374182611,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511490
5514,4504798,JOHNSTOWN-MONROE,SO ORE ST EXTENSION,Johnstown,Licking,Ohio,43031.0,WILLIAM M TRISLER,4,0,8,0,0,1616,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,66,0,0,0,0,0,7,0,0,0,193273528683,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511700
5515,4504826,JONATHAN ALDER,ROUTE 2,PLAIN CITY,Madison,Ohio,43064.0,GEORGE M ROBINSON,0,0,60,0,0,1448,0,0,0,0,151,90,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,210453397909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511760
5516,4505017,JOSEPH BADGER,BOX D,KINSMAN,Trumbull,Ohio,44428.0,STANLEY WASIK,0,0,6,0,5,1712,0,0,0,20,14,1,0,0,0,0,67,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,335007449747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511790
5517,4504934,KALIDA,,Kalida,Putnam,Ohio,45853.0,JOHN G PHILLIPS,2,0,0,0,4,796,0,0,0,1,4,0,0,0,0,0,31,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,296352743972,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511820
5518,4504719,KENSTON,17419 SNYDER ROAD,Chagrin Falls,Cuyahoga,Ohio,44022.0,PAUL T HILL,5,9,188,3,12,2304,0,0,0,0,0,0,0,1,0,0,104,0,0,1,0,0,116,0,0,1,0,0,16,0,0,0,120259084524,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511880
5519,4504416,KENT,218 GOUGLER AVE,Kent,Portage,Ohio,44240.0,ROBERT W STANTON,8,0,179,17,1,4276,0,0,0,500,450,5,0,10,0,0,204,0,0,10,0,0,222,0,0,0,0,0,27,0,0,0,287762809358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511910
5520,4504417,ON,100 ORIENTAL ST,ON,Hardin,Ohio,43326.0,PAUL L OAKLIEF,0,0,31,5,5,2856,0,0,0,0,96,0,0,1,0,0,129,0,0,1,0,0,137,0,0,0,0,0,6,0,0,0,141733921054,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511940
5521,4504418,KETTERING,3490 FAR HILLS AVE,Kettering,Montgomery,Ohio,45429.0,C A ROUSH,23,5,14,57,38,15283,0,0,0,10,2939,10,0,2,2,0,695,0,0,2,2,0,744,0,0,2,0,0,38,0,0,0,244813136334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511970
5522,4504587,KIRTLAND,9150 CHILLICOTHE RD,Kirtland,Lake,Ohio,44094.0,DOUGLAS MCCLINTOCK,4,0,0,3,2,1435,0,0,0,0,131,0,0,0,0,0,62,0,0,0,1,0,66,0,0,0,0,0,1,0,0,0,184683594075,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512030
5523,4505069,LAKE,MAIN STREET,Millbury,Wood,Ohio,43447.0,CRAIG E GODDARD,5,0,0,2,18,2445,0,0,0,0,12,0,0,0,0,0,103,0,0,0,0,0,110,0,0,0,0,0,2,0,0,0,373662155481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512090
5524,4504986,,225 WEST LINCOLN STREET,Hartville,Stark,Ohio,44632.0,EDWARD L SHULTZ,3,3,35,4,2,2117,0,0,0,0,116,10,0,0,0,0,87,0,0,0,0,0,94,0,0,0,0,0,4,0,0,0,326417515113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512120
5525,4505018,VIEW,,Cortland,Trumbull,Ohio,44410.0,W J ROUSH,0,0,56,2,1,1974,0,0,0,5,60,2,0,0,0,0,85,0,0,0,0,0,93,0,0,1,0,0,0,0,0,0,335007449748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512180
5526,4504799,WOOD,ROUTE 1,Hebron,Licking,Ohio,43023.0,LAWRENCE G SNAPP,5,0,7,0,0,2735,0,0,0,0,0,0,0,0,1,0,96,0,0,0,1,0,109,0,0,0,0,0,22,0,0,0,193273528684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512210
5527,4504419,,1470 WARREN RD,Lakewood,Cuyahoga,Ohio,44107.0,JOHN ELLIS,14,6,0,53,36,10633,0,0,0,59,4338,102,0,2,0,0,459,0,0,2,0,0,504,0,0,0,0,0,20,0,0,0,77309411466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512240
5528,4504956,LAKOTA,P O BOX 5,Risingsun,Wood,Ohio,4345.0,A KACZENSKI,5,0,2,0,54,1968,0,0,0,0,175,0,0,0,0,0,84,0,0,0,1,0,87,0,0,0,1,0,0,0,0,0,309237645889,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512270
5529,4504420,LANCASTER,345 EAST MULBERRY ST,Lancaster,Fairfield,Ohio,43130.0,RICHARD L SHEELY,14,0,56,6,11,8694,0,0,0,0,1030,70,0,1,1,0,358,0,0,1,0,0,403,0,0,0,0,0,35,0,0,0,98784247996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512300
5530,4504421,LEBANON,25 OAKWOOD AVE,Lebanon,Warren,Ohio,45036.0,JON E ROCKHOLD,5,0,117,4,4,3664,0,0,0,0,180,0,0,0,0,1,142,0,0,0,0,1,156,0,0,0,0,0,8,0,0,0,356482286257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512390
5531,4504720,LEDGEMONT,16700 THOMPSON ROAD,THOMPSON,Geauga,Ohio,4408.0,BERNARD A TAYLOR,3,0,21,1,0,978,0,0,0,23,10,6,0,0,0,0,36,0,0,0,0,0,38,0,0,0,0,0,7,0,0,0,120259084525,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512420
5532,4504544,LEETONIA,WALNUT STREET EXTENSION,Leetonia,Columbiana,Ohio,44431.0,SAMUEL L BELL,4,0,1,0,0,1281,0,0,0,4,0,20,0,0,0,0,44,0,0,0,0,0,48,0,0,0,0,0,4,0,0,0,64424509548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512450
5533,4504935,LEIPSIC,232 OAK ST,Leipsic,Putnam,Ohio,45856.0,CHARLES E BROWN,1,0,0,0,265,798,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,296352743973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512480
5534,4504943,LEXINGTON,103 CLEVER LANE,Lexington,Richland,Ohio,44904.0,DONALD E SUTTER,4,0,9,0,3,3168,0,0,0,0,254,10,0,0,0,0,122,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,300647711279,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512510
5535,4505019,LIBERTY,4115 SHADY RD,Youngstown,Mahoning,Ohio,44505.0,H M WILDS,0,0,7,9,6,3133,0,0,0,5,594,2,0,0,0,0,131,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,335007449749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512570
5536,4504676,OLENTANGY LOCAL SD,814 SHANHAN RD,Delaware,Delaware,Ohio,43063.0,BELZVILLE,6,0,3,1,1,1833,0,0,0,12,23,0,0,0,0,0,77,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,90194313395,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512630
5537,4504611,LAKOTA LOCAL,5050 TYLERSVILLE ROAD,WEST CHESTER,Butler,Ohio,45069.0,HERBERT A HENDERSON,5,0,1,0,0,4808,0,0,0,4,184,0,0,0,0,1,183,0,0,0,0,1,193,0,0,0,0,0,3,0,0,0,38654705730,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512660
5538,4504688,LIBERTY UNION-THURSTON,600 WASHINGTON STREET,Baltimore,Fairfield,Ohio,43105.0,JOHN B HARDIN,1,0,0,0,0,1319,0,0,0,9,6,5,0,0,0,0,63,0,0,0,0,0,67,0,0,0,0,0,63,0,0,0,98784248002,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512690
5539,4504801,LICKING VALLEY,ROUTE 7,Newark,Licking,Ohio,4305.0,ROBERT A SPICER,6,0,2,0,0,2022,0,0,0,0,52,3,0,0,0,0,74,0,0,0,0,0,76,0,0,0,0,0,8,0,0,0,193273528686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512810
5540,4504422,LIMA,515 SOUTH CALUMET,Lima,Allen,Ohio,45804.0,EARL A MCGOVERN,18,10,2700,13,52,7808,0,0,0,30,2500,40,0,43,4,1,399,0,0,45,4,1,443,0,0,2,0,0,29,0,0,0,8589934601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512840
5541,4504545,LISBON,431 EAST CHESTNUT ST,Lisbon,Columbiana,Ohio,44432.0,JOE W DRISCOLL,3,0,17,0,0,1586,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,77,0,0,0,0,0,7,0,0,0,64424509549,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512930
5542,4505044,LITTLE MIAMI,605 WELCH ROAD,Morrow,Warren,Ohio,4515.0,HOMER OLIVER,5,0,13,3,0,3202,0,0,0,3,20,7,0,0,0,0,121,0,0,0,0,0,126,0,0,0,0,0,3,0,0,0,356482286262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512960
5543,4504424,LOGAN,50 NORTH STREET,Logan,Hocking,Ohio,43138.0,GEORGE M SARIBALAS,12,0,35,0,0,3617,0,0,0,9,0,0,0,0,0,0,126,0,0,0,0,0,134,0,0,0,0,0,16,0,0,0,158913790261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513020
5544,4504807,BENJAMIN LOGAN LOCAL,PO BOX #83 CENTRAL OFFICE,East Liberty,Logan,Ohio,43319.0,GE H MCNEMAR,5,0,5,0,0,1673,0,0,0,8,10,30,0,0,0,0,75,0,0,0,0,0,77,0,0,0,0,0,2,0,0,0,197568495991,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513080
5545,4504425,LONDON,60 SOUTH WALNUT ST,London,Madison,Ohio,43140.0,JOSEPH J HARTLEY,0,0,216,4,2,1823,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,86,0,0,0,0,0,4,0,0,0,210453397906,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513110
5546,4504426,LORAIN,1020 SEVENTH ST,Lorain,Lorain,Ohio,44052.0,J F CALTA,23,44,2480,16,2701,12244,0,0,0,20,3151,110,0,31,2,11,642,0,0,35,2,11,699,0,0,1,0,1,36,0,0,0,201863463290,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513140
5547,4504546,LOUDONVILLE-PERRYSVILLE,210 EAST MAIN STREET,Loudonville,Ashland,Ohio,4484.0,DAVID L RINEHART,4,0,0,0,0,1797,0,0,0,3,9,0,0,0,0,0,72,0,0,0,0,0,76,0,0,0,0,0,6,0,0,0,12884901908,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513200
5548,4504987,LOUISVILLE,418,Louisville,Stark,Ohio,44641.0,EDWARD D HAMSHER,6,0,0,1,2,3894,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,326417515114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513230
5549,4504427,LOVELAND,600 LOVELAND-MADEIRA RD,Loveland,Hamilton,Ohio,45140.0,BARCLAY M GEST,0,1,71,0,0,3306,0,0,0,7,382,69,0,0,0,0,133,0,0,0,0,0,140,0,0,0,0,0,2,0,0,0,133143986433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513260
5550,4504763,LYNCHBURG-CLAY,,Lynchburg,Highland,Ohio,2.0,G W ROUSH,3,2,1,1,0,1187,0,0,0,0,2,0,0,0,0,0,47,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,154618822964,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513380
5551,4504870,MAD RIVER,801 HARSHMAN ROAD,Dayton,Montgomery,Ohio,45431.0,RAYMOND HOPPER,10,5,473,64,67,7617,0,0,0,55,1050,0,0,11,0,1,314,0,0,11,0,1,346,0,0,0,0,0,35,0,0,0,244813136343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513410
5552,4504623,R-GREEN,3920 FAIRFIELD PIKE S,Springfield,Clark,Ohio,45502.0,R HENRY CAMPBELL,6,2,40,7,2,3530,0,0,0,2,153,24,0,1,0,0,146,0,0,1,0,0,157,0,0,0,0,0,10,0,0,0,51539607634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513440
5553,4504788,MADISON,6741 NORTH RIDGE RD,Madison,Lake,Ohio,44057.0,ALEXANDER J BARR,0,0,0,0,1,4176,0,0,0,20,7,2,0,0,0,0,163,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,184683594076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513500
